time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()',,,pid,500-4-1
13:06.7,40.19346105, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:07.2,40.19346105, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:07.6,40.21220673, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:08.0,40.21220673, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:08.5,40.21220673, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:08.9,40.23095242, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:09.3,40.21220673, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:09.7,40.21220673, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:10.2,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:10.6,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:11.0,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:11.7,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:12.1,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:12.5,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:13.0,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:13.4,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:13.8,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:14.3,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:14.7,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:15.1,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:15.6,40.23095242, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:16.0,40.23095242, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:16.5,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:16.9,40.23095242, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:17.3,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:17.8,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:18.2,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:18.6,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:19.3,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:19.7,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:20.2,40.17471537, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:20.6,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:21.0,40.19346105, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:21.5,40.21220673, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:21.9,40.21220673, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:22.4,40.19346105, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:22.8,40.19346105, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:23.2,40.19346105, 'off', 'on',39.1706551, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:23.6,40.17471537, 'off', 'on',39.1706551, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:24.1,40.19346105, 'off', 'on',39.1706551, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:24.5,40.19346105, 'off', 'on',39.1706551, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:25.0,40.19346105, 'off', 'on',39.1706551, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:25.4,40.19346105, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:25.9,40.17471537, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:26.3,40.17471537, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:27.0,40.17471537, 'on', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:27.4,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:27.8,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:28.3,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:28.7,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:29.1,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:29.6,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:30.0,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:30.4,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:30.9,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:31.3,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:31.7,40.17471537, 'on', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:32.2,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:32.6,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:33.1,40.19346105, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:33.5,40.19346105, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:34.2,40.19346105, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:34.6,40.19346105, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:35.1,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:35.5,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:36.0,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:36.4,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:36.8,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:37.2,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:37.7,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:38.1,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:38.5,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:38.9,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:39.4,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:39.8,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:40.2,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:40.7,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:41.1,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:41.8,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:42.2,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:42.7,40.17471537, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:43.1,40.17471537, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:43.6,40.17471537, 'off', 'on',39.1706551, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:44.0,40.17471537, 'off', 'on',39.1706551, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:45.3,40.17471537, 'off', 'on',39.15217003, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:45.7,40.17471537, 'off', 'on',39.13368495, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:46.2,40.17471537, 'off', 'on',39.11519988, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:46.6,40.17471537, 'off', 'on',39.11519988, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:47.0,40.17471537, 'off', 'on',39.13368495, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:47.4,40.17471537, 'off', 'on',39.11519988, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:47.9,40.17471537, 'off', 'on',39.11519988, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:48.3,40.17471537, 'off', 'on',39.11519988, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:48.7,40.19346105, 'off', 'on',39.11519988, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:49.2,40.19346105, 'off', 'on',39.13368495, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:49.9,40.19346105, 'off', 'on',39.13368495, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:50.3,40.19346105, 'off', 'on',39.15217003, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:50.7,40.19346105, 'off', 'on',39.15217003, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:51.2,40.17471537, 'off', 'on',39.1706551, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:51.6,40.17471537, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:52.0,40.17471537, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:52.5,40.17471537, 'off', 'on',39.18914018, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:52.9,40.17471537, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:53.4,40.17471537, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:53.8,40.17471537, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:54.2,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:54.6,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:55.1,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:55.5,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:55.9,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:56.4,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:56.8,40.17471537, 'on', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:57.4,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:57.9,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:59.0,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:59.4,40.17471537, 'off', 'on',39.20762525, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
13:59.8,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:00.2,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:00.6,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:01.0,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:01.4,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:01.8,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:02.2,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:02.6,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:03.0,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:03.4,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:03.8,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:04.2,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:04.6,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:05.3,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:05.7,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:06.1,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:06.5,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:06.9,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:07.3,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:07.7,40.17471537, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:08.1,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:08.5,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:08.9,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:09.3,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:09.7,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:10.1,40.23095242, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:10.5,40.2496981, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:10.9,40.26844379, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:11.3,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:11.9,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:12.3,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:12.8,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:13.2,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:13.5,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:13.9,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:14.3,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:14.7,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:15.1,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:15.6,40.26844379, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:16.0,40.2496981, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:16.4,40.23095242, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:16.8,40.23095242, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:17.3,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:17.7,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:18.2,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:18.6,40.19346105, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:19.3,40.21220673, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:19.7,40.23095242, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:20.2,40.23095242, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:20.6,40.23095242, 'off', 'on',39.2446547, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:21.1,40.2496981, 'off', 'on',39.26319907, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:21.5,40.2496981, 'off', 'on',39.26319907, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:21.9,40.2496981, 'off', 'on',39.2446547, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:22.4,40.2496981, 'off', 'on',39.2446547, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:22.8,40.26844379, 'off', 'on',39.2446547, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:23.2,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:23.7,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:24.1,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:24.6,40.28718947, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:25.0,40.26844379, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:25.5,40.26844379, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:25.9,40.2496981, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:26.4,40.23095242, 'off', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
14:27.0,40.23095242, 'on', 'on',39.22611033, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
