time,temp1, 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()',,20.60263787,7.35436
31:53.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:53.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:54.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:54.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:54.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:55.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:55.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:55.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:55.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:56.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:56.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:56.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:57.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:57.4,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:57.7,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:57.9,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:58.2,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:58.5,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:58.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:59.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:59.3,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
31:59.6,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
31:59.8,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,27.00419244
32:00.1,26.82845368, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.225813684,0.230549893
32:00.4,26.84440254, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.241762538,27.07336989
32:00.7,26.86035139, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.257711392,0.231138991
32:00.9,26.86035139, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.257711392,27.07336989
32:01.2,26.86035139, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.257711392,0.231138991
32:01.6,26.86035139, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.257711392,27.07336989
32:01.9,26.86035139, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.257711392,0.231138991
32:02.2,26.87630025, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.273660246,27.14237103
32:02.4,26.87630025, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.273660246,0.231138991
32:02.7,26.87630025, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.273660246,27.14237103
32:03.0,26.87630025, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.273660246,0.231138991
32:03.3,26.87630025, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.273660246,27.14237103
32:03.5,26.87630025, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.273660246,0.231138991
32:03.8,26.87630025, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.273660246,27.14237103
32:04.1,26.87630025, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.273660246,0.231138991
32:04.5,26.87630025, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.273660246,27.14237103
32:04.9,26.87630025, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.273660246,0.231138991
32:05.2,26.8922491, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.2896091,27.21137217
32:05.5,26.8922491, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.2896091,0.231138991
32:05.8,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:06.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:06.4,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:06.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:07.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:07.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:07.6,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:07.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:08.2,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:08.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:08.8,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:09.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:09.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:09.6,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:09.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:10.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:10.4,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:10.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:11.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:11.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:11.6,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:11.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:12.2,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:12.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:12.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:13.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:13.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:13.6,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:13.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:14.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:14.4,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:14.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:14.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:15.2,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:15.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:15.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:16.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:16.4,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:16.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:17.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:17.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:17.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:17.8,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:18.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:18.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:18.6,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:18.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:19.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:19.8,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:20.2,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:20.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:20.8,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:21.2,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:21.6,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:22.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:22.6,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:23.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:23.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:24.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:24.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:25.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:25.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:26.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:26.4,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:26.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:27.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:27.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:28.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:28.2,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:28.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:28.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:29.2,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,0.231138991
32:29.5,26.90819795, 'off',0,20.33076652, 'off',0,-24.95656688,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.305557954,27.28037331
32:29.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:30.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:30.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:30.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:30.8,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:31.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:31.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:31.6,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-19.55476332,-24.86428869, 'Varying',,6.305557954,27.28037331
32:31.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:32.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:32.4,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:32.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:32.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.31994846, 'Varying',,6.305557954,0.231138991
32:33.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:33.6,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:33.8,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:34.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:34.4,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:34.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:35.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:35.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:35.8,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:36.2,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:36.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:36.9,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:37.2,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:37.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:37.8,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:38.1,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:38.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:38.7,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:39.0,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
32:39.3,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,0.231138991
32:39.5,26.90819795, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Varying',,6.305557954,27.28037331
